application_id,candidate_id,requisition_id,client_account_id,recruiter_id,job_title,job_family,location_city,location_state,work_arrangement,contract_type,years_experience,application_source,pay_rate_prior,pay_rate_offered,notice_period_days,application_date,interview_date,offer_date,offer_response_date,expected_start_date,actual_start_date,offer_extended,offer_accepted,final_disposition,disposition_date,research_split,req_requisition_open_date,client_client_name,client_primary_job_families_general,client_hiring_speed_tier,client_pay_band_tier,client_preferred_work_arrangement,recruiter_recruiter_first_name,recruiter_team,recruiter_tenure_months,recruiter_typical_followup_speed_tier,recruiter_typical_communication_frequency_tier,days_application_to_interview,days_interview_to_offer,days_offer_to_response,days_acceptance_to_expected_start,days_expected_to_actual_start,pay_change_absolute,pay_change_percentage,total_communications,total_stage_events
APP-01104,CAND-01070,REQ-00030,CLI-006,REC-018,Administrative Assistant,Administrative/Professional,Indianapolis,IN,hybrid,Direct Hire,3.5,referral,21.87,24.15,14,2024-09-14,2024-10-03,2024-10-21,2024-10-21,2024-11-25,,True,True,accepted_no_show,2024-11-25,hypothesis_generation,2024-08-12,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Linh,Team_Commercial,40,slow,high,19,18,0,35,,2.2799999999999976,10.425240054869674,6,7
APP-01105,CAND-01071,REQ-00042,CLI-008,REC-016,Data Analyst,IT/Technology,Tampa,FL,hybrid,W2 Contract,4.4,job_board,53.26,58.15,8,2024-10-05,2024-10-13,2024-10-22,2024-10-28,2024-11-25,2024-11-25,True,True,joined_on_time,2024-11-25,hypothesis_generation,2024-09-02,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Jessica,Team_Technical,30,fast,medium,8,9,6,28,0.0,4.890000000000001,9.181374389785956,6,8
APP-01106,CAND-01072,REQ-00051,CLI-006,REC-006,Executive Assistant,Administrative/Professional,Milwaukee,WI,hybrid,W2 Contract,4.6,job_board,,20.94,11,2025-06-14,2025-06-30,2025-07-17,2025-07-20,2025-08-06,2025-08-06,True,True,joined_on_time,2025-08-06,discovery,2025-05-20,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Carlos,Team_Commercial,8,fast,medium,16,17,3,17,0.0,,,4,9
APP-01107,CAND-01073,REQ-00142,CLI-010,REC-003,Data Entry Clerk,Administrative/Professional,Chicago,IL,hybrid,Direct Hire,3.6,recruiter_sourced,15.16,18.21,6,2024-11-19,2024-11-24,2024-11-27,2024-12-03,2024-12-20,2024-12-20,True,True,joined_on_time,2024-12-20,hypothesis_generation,2024-10-05,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Priya,Team_Commercial,4,slow,medium,5,3,6,17,0.0,3.0500000000000007,20.118733509234833,6,7
APP-01108,CAND-01074,REQ-00067,CLI-006,REC-006,Customer Service Representative,Administrative/Professional,Houston,TX,hybrid,Contract-to-Hire,2.2,referral,15.86,17.48,21,2024-05-22,2024-05-31,2024-06-09,2024-06-15,2024-06-30,2024-06-29,True,True,joined_on_time,2024-06-29,discovery,2024-05-12,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Carlos,Team_Commercial,8,fast,medium,9,9,6,15,-1.0,1.620000000000001,10.214375788146286,7,9
APP-01109,CAND-01075,REQ-00142,CLI-010,REC-006,Data Entry Clerk,Administrative/Professional,Chicago,IL,hybrid,Direct Hire,2.1,referral,18.08,21.04,17,2024-10-12,2024-10-19,2024-10-27,2024-10-30,2024-11-10,2024-11-10,True,True,joined_on_time,2024-11-10,discovery,2024-10-05,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Carlos,Team_Commercial,8,fast,medium,7,8,3,11,0.0,2.960000000000001,16.37168141592921,6,6
APP-01110,CAND-01076,REQ-00065,CLI-003,REC-018,Bookkeeper,Finance/Accounting,Indianapolis,IN,hybrid,Direct Hire,1.0,recruiter_sourced,36.55,38.79,19,2024-08-06,2024-08-24,2024-09-02,2024-09-07,2024-09-26,,True,False,declined_offer,2024-09-07,hypothesis_generation,2024-07-18,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Linh,Team_Commercial,40,slow,high,18,9,5,19,,2.240000000000002,6.128590971272236,11,4
APP-01111,CAND-01077,REQ-00180,CLI-002,REC-014,Certified Nursing Assistant,Healthcare,Jacksonville,FL,remote,W2 Contract,7.8,job_board,,34.17,5,2024-09-03,2024-09-16,2024-09-26,2024-09-26,2024-10-18,2024-10-18,True,True,joined_on_time,2024-10-18,discovery,2024-08-05,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Rachel,Team_Healthcare,22,fast,medium,13,10,0,22,0.0,,,3,8
APP-01112,CAND-01078,REQ-00155,CLI-003,REC-012,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,hybrid,Direct Hire,3.4,referral,30.27,34.53,8,2024-10-23,2024-11-04,2024-11-13,2024-11-17,2024-11-26,2024-12-01,True,True,joined_late,2024-12-01,discovery,2024-09-08,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Sofia,Team_Commercial,70,slow,high,12,9,4,9,5.0,4.260000000000002,14.07333994053519,8,9
APP-01113,CAND-01079,REQ-00060,CLI-008,REC-015,Data Analyst,IT/Technology,Tucson,AZ,hybrid,W2 Contract,6.8,career_site,43.51,46.36,24,2025-05-29,2025-06-16,2025-07-01,2025-07-04,2025-07-12,2025-08-04,True,True,joined_late,2025-08-04,held_out_test,2025-04-21,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Omar,Team_Commercial,4,slow,medium,18,15,3,8,23.0,2.8500000000000014,6.550218340611358,11,8
APP-01114,CAND-01080,REQ-00190,CLI-010,REC-018,HR Coordinator,Administrative/Professional,Indianapolis,IN,hybrid,Contract-to-Hire,3.7,referral,24.19,23.95,10,2025-04-06,2025-04-17,2025-04-30,2025-04-30,2025-05-10,,True,True,withdrew_post_acceptance,2025-05-02,discovery,2025-03-21,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Linh,Team_Commercial,40,slow,high,11,13,0,10,,-0.240000000000002,-0.992145514675494,9,6
APP-01115,CAND-01081,REQ-00017,CLI-011,REC-006,General Laborer,Light Industrial,Columbus,OH,onsite,W2 Contract,2.7,referral,13.6,15.3,12,2025-03-27,2025-04-02,2025-04-19,2025-04-23,2025-05-18,,True,True,accepted_no_show,2025-05-18,discovery,2025-03-13,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Carlos,Team_Commercial,8,fast,medium,6,17,4,25,,1.700000000000001,12.500000000000009,6,7
APP-01116,CAND-01082,REQ-00167,CLI-004,REC-016,Systems Administrator,IT/Technology,Pittsburgh,PA,hybrid,Direct Hire,1.0,career_site,41.19,49.85,0,2025-01-19,2025-01-23,2025-01-28,2025-02-01,2025-03-04,,True,True,withdrew_post_acceptance,2025-02-22,hypothesis_generation,2024-12-17,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Jessica,Team_Technical,30,fast,medium,4,5,4,31,,8.660000000000004,21.024520514688042,5,6
APP-01117,CAND-01083,REQ-00048,CLI-008,REC-014,QA Tester,IT/Technology,Phoenix,AZ,hybrid,Contract-to-Hire,2.6,staffing_event,52.34,60.3,13,2024-11-17,2024-12-08,2024-12-23,2024-12-29,2025-01-14,,True,True,withdrew_post_acceptance,2024-12-31,held_out_test,2024-11-10,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Rachel,Team_Healthcare,22,fast,medium,21,15,6,16,,7.959999999999994,15.208253725640034,7,6
APP-01118,CAND-01084,REQ-00068,CLI-002,REC-011,Pharmacy Technician,Healthcare,Milwaukee,WI,onsite,Contract-to-Hire,11.6,job_board,22.99,26.61,5,2024-12-06,2024-12-22,2024-12-24,2024-12-25,2025-01-21,,True,True,accepted_no_show,2025-01-21,discovery,2024-11-03,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Tyler,Team_Healthcare,30,fast,low,16,2,1,27,,3.620000000000001,15.745976511526758,1,6
APP-01119,CAND-01085,REQ-00105,CLI-007,REC-002,Registered Nurse,Healthcare,Pittsburgh,PA,onsite,Contract-to-Hire,9.1,reapply,34.59,35.75,7,2025-01-29,2025-02-09,2025-02-22,2025-02-28,2025-03-25,2025-03-25,True,True,joined_on_time,2025-03-25,hypothesis_generation,2025-01-03,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,James,Team_Healthcare,30,fast,low,11,13,6,25,0.0,1.1599999999999966,3.3535703960682173,6,8
APP-01120,CAND-01086,REQ-00161,CLI-004,REC-007,DevOps Engineer,IT/Technology,Atlanta,GA,remote,Direct Hire,3.4,recruiter_sourced,44.94,42.28,9,2024-02-28,2024-03-10,2024-03-17,2024-03-18,2024-04-13,,True,True,withdrew_post_acceptance,2024-04-12,discovery,2024-02-25,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Emily,Team_Technical,22,fast,medium,11,7,1,26,,-2.6599999999999966,-5.919003115264791,8,6
APP-01121,CAND-01087,REQ-00048,CLI-008,REC-001,QA Tester,IT/Technology,Phoenix,AZ,hybrid,Contract-to-Hire,7.3,referral,32.06,36.34,14,2024-12-05,2024-12-13,2024-12-30,2025-01-05,2025-01-11,,True,False,declined_offer,2025-01-05,discovery,2024-11-10,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Maria,Team_Technical,14,slow,high,8,17,6,6,,4.280000000000001,13.349968808484094,6,4
APP-01122,CAND-01088,REQ-00080,CLI-009,REC-007,Process Engineer,Engineering,Pittsburgh,PA,onsite,Direct Hire,4.6,career_site,33.95,34.74,14,2024-10-21,2024-11-05,2024-11-17,2024-11-21,2024-12-12,,True,True,withdrew_post_acceptance,2024-12-12,discovery,2024-10-15,Client_Iota_Industrial,Engineering,medium,market,onsite,Emily,Team_Technical,22,fast,medium,15,12,4,21,,0.7899999999999991,2.3269513991163446,4,6
APP-01123,CAND-01089,REQ-00033,CLI-009,REC-004,Quality Engineer,Engineering,Austin,TX,onsite,1099,5.6,recruiter_sourced,39.02,45.58,7,2024-05-30,2024-06-16,2024-06-29,2024-07-05,2024-07-14,,True,True,accepted_no_show,2024-07-14,discovery,2024-04-15,Client_Iota_Industrial,Engineering,medium,market,onsite,David,Team_Technical,30,fast,high,17,13,6,9,,6.559999999999995,16.811891337775485,11,7
APP-01124,CAND-01090,REQ-00078,CLI-001,REC-002,General Laborer,Light Industrial,Columbus,OH,onsite,Direct Hire,3.9,job_board,16.01,17.48,13,2024-12-02,2024-12-21,2025-01-01,2025-01-07,2025-01-28,,True,True,withdrew_post_acceptance,2025-01-25,discovery,2024-11-25,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,James,Team_Healthcare,30,fast,low,19,11,6,21,,1.4699999999999989,9.18176139912554,4,7
APP-01125,CAND-01091,REQ-00116,CLI-009,REC-004,Electrical Engineer,Engineering,Tampa,FL,hybrid,1099,3.5,referral,,34.56,19,2025-06-23,2025-07-08,2025-07-18,2025-07-19,2025-08-19,,True,True,rejected_by_client,2025-07-30,discovery,2025-05-09,Client_Iota_Industrial,Engineering,medium,market,onsite,David,Team_Technical,30,fast,high,15,10,1,31,,,,16,7
APP-01126,CAND-01092,REQ-00038,CLI-011,REC-006,Administrative Assistant,Administrative/Professional,Tampa,FL,onsite,1099,6.6,career_site,21.51,22.75,18,2024-10-09,2024-10-21,2024-10-25,2024-10-27,2024-11-11,,True,False,declined_offer,2024-10-27,hypothesis_generation,2024-10-03,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Carlos,Team_Commercial,8,fast,medium,12,4,2,15,,1.2399999999999984,5.76476057647605,7,4
APP-01127,CAND-01093,REQ-00160,CLI-005,REC-004,Civil Engineer,Engineering,Tucson,AZ,onsite,Contract-to-Hire,3.7,staffing_event,37.01,38.56,6,2024-12-15,2024-12-25,2025-01-03,2025-01-04,2025-01-20,2025-01-20,True,True,joined_on_time,2025-01-20,hypothesis_generation,2024-11-03,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,David,Team_Technical,30,fast,high,10,9,1,16,0.0,1.5500000000000043,4.1880572818157376,10,8
APP-01128,CAND-00486,REQ-00202,CLI-004,REC-004,Software Engineer,IT/Technology,Houston,TX,onsite,W2 Contract,6.0,career_site,53.18,60.49,7,2025-04-15,2025-05-02,2025-05-17,2025-05-21,2025-06-13,2025-06-14,True,True,joined_on_time,2025-06-14,hypothesis_generation,2025-04-14,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,David,Team_Technical,30,fast,high,17,15,4,23,1.0,7.310000000000002,13.745769086122605,13,8
APP-01129,CAND-01094,REQ-00035,CLI-005,REC-015,Forklift Operator,Light Industrial,Chicago,IL,onsite,Contract-to-Hire,1.7,recruiter_sourced,,19.47,7,2024-05-02,2024-05-17,2024-05-27,2024-06-01,2024-07-01,2024-07-01,True,True,joined_on_time,2024-07-01,held_out_test,2024-03-23,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Omar,Team_Commercial,4,slow,medium,15,10,5,30,0.0,,,5,9
APP-01130,CAND-01095,REQ-00077,CLI-003,REC-015,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,remote,Contract-to-Hire,3.6,recruiter_sourced,,27.62,10,2024-03-20,2024-03-30,2024-04-11,2024-04-15,2024-05-02,2024-05-01,True,True,joined_on_time,2024-05-01,discovery,2024-02-26,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Omar,Team_Commercial,4,slow,medium,10,12,4,17,-1.0,,,11,8
APP-01131,CAND-01096,REQ-00150,CLI-009,REC-013,Manufacturing Engineer,Engineering,Tucson,AZ,onsite,Direct Hire,4.4,job_board,30.2,31.47,4,2025-03-14,2025-03-21,2025-03-26,2025-04-01,2025-04-21,,True,True,withdrew_post_acceptance,2025-04-17,discovery,2025-01-29,Client_Iota_Industrial,Engineering,medium,market,onsite,Kevin,Team_Technical,14,fast,medium,7,5,6,20,,1.2699999999999996,4.205298013245032,7,6
APP-01132,CAND-01097,REQ-00039,CLI-009,REC-013,Electrical Engineer,Engineering,Chicago,IL,onsite,Direct Hire,2.1,referral,41.01,49.72,8,2025-06-09,2025-06-29,2025-07-08,2025-07-11,2025-07-26,2025-07-27,True,True,joined_on_time,2025-07-27,discovery,2025-05-18,Client_Iota_Industrial,Engineering,medium,market,onsite,Kevin,Team_Technical,14,fast,medium,20,9,3,15,1.0,8.71,21.23872226286272,4,9
APP-01133,CAND-01098,REQ-00123,CLI-009,REC-010,Process Engineer,Engineering,Kansas City,MO,onsite,W2 Contract,2.1,recruiter_sourced,31.21,36.48,2,2024-11-24,2024-12-02,2024-12-04,2024-12-08,2024-12-28,2024-12-29,True,True,joined_on_time,2024-12-29,discovery,2024-10-27,Client_Iota_Industrial,Engineering,medium,market,onsite,Nia,Team_Technical,22,medium,low,8,2,4,20,1.0,5.269999999999996,16.885613585389287,6,7
APP-01134,CAND-01099,REQ-00126,CLI-005,REC-010,Mechanical Engineer,Engineering,Austin,TX,onsite,W2 Contract,10.4,job_board,27.84,29.94,15,2024-11-05,2024-11-16,2024-11-26,2024-12-01,2024-12-06,2024-12-07,True,True,joined_on_time,2024-12-07,discovery,2024-10-27,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Nia,Team_Technical,22,medium,low,11,10,5,5,1.0,2.1000000000000014,7.543103448275867,2,6
APP-01135,CAND-01100,REQ-00220,CLI-008,REC-010,Network Administrator,IT/Technology,Philadelphia,PA,hybrid,Contract-to-Hire,1.6,recruiter_sourced,39.49,43.37,11,2024-12-09,2024-12-21,2025-01-02,2025-01-03,2025-01-30,,True,False,declined_offer,2025-01-03,discovery,2024-11-11,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Nia,Team_Technical,22,medium,low,12,12,1,27,,3.8799999999999955,9.825272220815384,7,5
APP-01136,CAND-01101,REQ-00137,CLI-009,REC-004,Electrical Engineer,Engineering,Philadelphia,PA,hybrid,W2 Contract,1.1,referral,,36.95,19,2024-10-20,2024-10-24,2024-11-06,2024-11-10,2024-11-19,,True,False,declined_offer,2024-11-10,discovery,2024-09-07,Client_Iota_Industrial,Engineering,medium,market,onsite,David,Team_Technical,30,fast,high,4,13,4,9,,,,4,5
APP-01137,CAND-01102,REQ-00132,CLI-006,REC-015,Office Coordinator,Administrative/Professional,Chicago,IL,hybrid,Direct Hire,1.7,referral,22.61,23.03,17,2024-07-14,2024-07-24,2024-07-31,2024-08-06,2024-08-15,,True,True,accepted_no_show,2024-08-15,held_out_test,2024-06-18,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Omar,Team_Commercial,4,slow,medium,10,7,6,9,,0.4200000000000017,1.8575851393188931,5,7
APP-01138,CAND-01103,REQ-00154,CLI-010,REC-018,Office Coordinator,Administrative/Professional,Phoenix,AZ,hybrid,W2 Contract,5.6,job_board,17.29,18.66,2,2025-03-07,2025-03-22,2025-04-06,2025-04-09,2025-05-08,,True,True,withdrew_post_acceptance,2025-04-25,hypothesis_generation,2025-03-02,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Linh,Team_Commercial,40,slow,high,15,15,3,29,,1.370000000000001,7.923655292076351,8,5
APP-01139,CAND-01104,REQ-00179,CLI-006,REC-006,Senior Accountant,Finance/Accounting,Orlando,FL,hybrid,Contract-to-Hire,2.9,job_board,29.68,32.65,10,2024-02-18,2024-02-29,2024-03-17,2024-03-17,2024-04-01,2024-04-01,True,True,joined_on_time,2024-04-01,discovery,2024-01-27,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Carlos,Team_Commercial,8,fast,medium,11,17,0,15,0.0,2.969999999999999,10.00673854447439,1,8
APP-01140,CAND-01105,REQ-00125,CLI-010,REC-009,Customer Service Representative,Administrative/Professional,Columbus,OH,hybrid,Contract-to-Hire,2.9,job_board,17.09,18.64,4,2024-11-13,2024-11-19,2024-12-07,2024-12-09,2024-12-17,2024-12-18,True,True,joined_on_time,2024-12-18,discovery,2024-10-04,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Brandon,Team_Commercial,22,slow,low,6,18,2,8,1.0,1.5500000000000007,9.069631363370396,9,9
APP-01141,CAND-01106,REQ-00067,CLI-006,REC-018,Customer Service Representative,Administrative/Professional,Houston,TX,hybrid,Contract-to-Hire,1.5,job_board,,20.22,12,2024-05-22,2024-05-25,2024-05-27,2024-05-29,2024-06-18,,True,False,declined_offer,2024-05-29,discovery,2024-05-12,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Linh,Team_Commercial,40,slow,high,3,2,2,20,,,,13,4
APP-01142,CAND-01107,REQ-00205,CLI-009,REC-001,Process Engineer,Engineering,Chicago,IL,onsite,Contract-to-Hire,8.6,referral,28.26,34.51,10,2024-10-23,2024-11-12,2024-11-20,2024-11-22,2024-12-03,,True,False,declined_offer,2024-11-22,held_out_test,2024-10-11,Client_Iota_Industrial,Engineering,medium,market,onsite,Maria,Team_Technical,14,slow,high,20,8,2,11,,6.2499999999999964,22.11606510969567,11,4
APP-01143,CAND-01108,REQ-00124,CLI-011,REC-008,Receptionist,Administrative/Professional,Philadelphia,PA,onsite,W2 Contract,7.2,recruiter_sourced,15.8,18.68,18,2024-11-09,2024-11-26,2024-12-03,2024-12-07,2024-12-17,,True,True,withdrew_post_acceptance,2024-12-15,discovery,2024-10-02,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Wei,Team_Healthcare,8,fast,medium,17,7,4,10,,2.879999999999999,18.227848101265813,6,6
APP-01144,CAND-01109,REQ-00083,CLI-008,REC-013,QA Tester,IT/Technology,Tucson,AZ,hybrid,Direct Hire,4.1,reapply,44.1,50.76,24,2024-03-18,2024-03-30,2024-04-04,2024-04-06,2024-05-05,2024-05-13,True,True,joined_late,2024-05-13,discovery,2024-03-11,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Kevin,Team_Technical,14,fast,medium,12,5,2,29,8.0,6.659999999999997,15.102040816326523,7,8
APP-01145,CAND-01110,REQ-00111,CLI-006,REC-003,Senior Accountant,Finance/Accounting,Orlando,FL,hybrid,Direct Hire,2.3,job_board,29.37,31.42,1,2024-08-20,2024-09-02,2024-09-18,2024-09-23,2024-10-15,2024-10-15,True,True,joined_on_time,2024-10-15,held_out_test,2024-07-13,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Priya,Team_Commercial,4,slow,medium,13,16,5,22,0.0,2.0500000000000007,6.979911474293498,4,8
APP-01146,CAND-01111,REQ-00040,CLI-010,REC-018,Executive Assistant,Administrative/Professional,Charlotte,NC,hybrid,W2 Contract,0.9,job_board,17.77,17.36,13,2024-03-29,2024-04-16,2024-04-24,2024-04-30,2024-05-16,,True,True,withdrew_post_acceptance,2024-05-02,discovery,2024-03-08,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Linh,Team_Commercial,40,slow,high,18,8,6,16,,-0.41000000000000014,-2.3072594259988755,13,5
APP-01147,CAND-01112,REQ-00090,CLI-011,REC-018,Warehouse Associate,Light Industrial,Atlanta,GA,onsite,W2 Contract,1.0,job_board,12.4,14.75,6,2025-01-11,2025-01-24,2025-02-11,2025-02-15,2025-03-11,2025-03-12,True,True,joined_on_time,2025-03-12,discovery,2024-12-05,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Linh,Team_Commercial,40,slow,high,13,18,4,24,1.0,2.3499999999999996,18.951612903225804,6,8
APP-01148,CAND-01113,REQ-00220,CLI-008,REC-007,Network Administrator,IT/Technology,Philadelphia,PA,hybrid,Contract-to-Hire,3.6,reapply,47.21,55.83,0,2024-12-09,2024-12-25,2025-01-08,2025-01-11,2025-01-30,,True,True,withdrew_post_acceptance,2025-01-14,discovery,2024-11-11,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Emily,Team_Technical,22,fast,medium,16,14,3,19,,8.619999999999997,18.2588434653675,7,7
APP-01149,CAND-01114,REQ-00078,CLI-001,REC-003,General Laborer,Light Industrial,Columbus,OH,onsite,Direct Hire,13.6,referral,18.89,20.31,26,2024-12-25,2025-01-06,2025-01-09,2025-01-13,2025-01-20,,True,False,declined_offer,2025-01-13,hypothesis_generation,2024-11-25,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Priya,Team_Commercial,4,slow,medium,12,3,4,7,,1.4199999999999982,7.517204870301737,11,5
APP-01150,CAND-01115,REQ-00202,CLI-004,REC-007,Software Engineer,IT/Technology,Houston,TX,onsite,W2 Contract,2.4,recruiter_sourced,57.92,59.75,9,2025-05-20,2025-05-24,2025-05-26,2025-05-26,2025-06-14,2025-06-14,True,True,joined_on_time,2025-06-14,discovery,2025-04-14,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Emily,Team_Technical,22,fast,medium,4,2,0,19,0.0,1.8299999999999983,3.159530386740329,9,8
APP-01151,CAND-01116,REQ-00051,CLI-006,REC-018,Executive Assistant,Administrative/Professional,Milwaukee,WI,hybrid,W2 Contract,6.6,recruiter_sourced,22.07,24.4,18,2025-06-21,2025-07-05,2025-07-08,2025-07-09,2025-07-21,2025-07-21,True,True,joined_on_time,2025-07-21,discovery,2025-05-20,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Linh,Team_Commercial,40,slow,high,14,3,1,12,0.0,2.3299999999999983,10.557317625736285,13,8
APP-01152,CAND-01117,REQ-00168,CLI-004,REC-008,Business Systems Analyst,IT/Technology,Houston,TX,remote,1099,6.6,recruiter_sourced,49.23,56.52,4,2025-04-01,2025-04-19,2025-04-27,2025-05-01,2025-05-27,2025-06-18,True,True,joined_late,2025-06-18,discovery,2025-02-15,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Wei,Team_Healthcare,8,fast,medium,18,8,4,26,22.0,7.290000000000006,14.808043875685573,3,8
APP-01153,CAND-01118,REQ-00115,CLI-004,REC-004,Business Systems Analyst,IT/Technology,Columbus,OH,remote,W2 Contract,3.9,career_site,54.93,63.17,7,2025-05-17,2025-05-27,2025-06-08,2025-06-09,2025-06-30,,True,True,rejected_by_client,2025-06-17,held_out_test,2025-05-10,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,David,Team_Technical,30,fast,high,10,12,1,21,,8.240000000000002,15.000910249408342,10,6
