journey_stage,mechanism_id,mechanism_name,application_id,evidence_id,outcome,dropoff,mapping_source
offer_extended,BM-029,Uncertainty / Ambiguity Aversion,APP-01175,EV-9f1617ee7e0d,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-029,Uncertainty / Ambiguity Aversion,APP-01175,EV-b29b0818087d,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-023,Goal Gradient,APP-01176,EV-a5b721f7168b,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-023,Goal Gradient,APP-01176,EV-a7b2ac04d7aa,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-006,Friction,APP-01178,EV-5f413e462e85,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-020,Commitment / Consistency,APP-01178,EV-5a4638fb390d,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-01178,EV-812831f8aff6,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-01178,EV-5fbbd609878a,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-029,Uncertainty / Ambiguity Aversion,APP-01179,EV-df8554a7c4df,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-029,Uncertainty / Ambiguity Aversion,APP-01179,EV-569fadd92b81,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-029,Uncertainty / Ambiguity Aversion,APP-01179,EV-6c9e056fd9f1,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-029,Uncertainty / Ambiguity Aversion,APP-01179,EV-d00f5a1ce792,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01181,EV-1c599c256e57,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01181,EV-9888d8c270b5,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-011,Reciprocity,APP-01182,EV-9967405eb0c6,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-018,Identity Signaling,APP-01182,EV-21d81f6e900e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-020,Commitment / Consistency,APP-01182,EV-69b967f33c30,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-011,Reciprocity,APP-01182,EV-2a1653d52cee,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01183,EV-3ea81c11c059,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01183,EV-463711712b0b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-01183,EV-ee78075a6d69,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-01183,EV-df67ff86758b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-01183,EV-43ddb4955934,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-01183,EV-a7b6ac6b7b25,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01184,EV-4991830bcd5c,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01184,EV-3e50317500ce,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01184,EV-24eb7f9c016a,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-023,Goal Gradient,APP-01184,EV-c9f6d0d02392,joined_late,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-01188,EV-adc930dd4792,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-01188,EV-6cb996cc7498,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-002,Loss Aversion,APP-01189,EV-2bb8a057547e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-01197,EV-666b56ee83bf,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01197,EV-69b457c902c3,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-020,Commitment / Consistency,APP-01203,EV-f224a0093490,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-018,Identity Signaling,APP-01203,EV-aee551c5d364,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-023,Goal Gradient,APP-01204,EV-7de7a615196b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-023,Goal Gradient,APP-01204,EV-393681d049ef,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-023,Goal Gradient,APP-01204,EV-2393a328239f,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01204,EV-b6f2ba1d05f9,joined_on_time,False,HUMAN_REVIEWED
submitted,BM-002,Loss Aversion,APP-01205,EV-8ee1f0b9b22c,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-002,Loss Aversion,APP-01205,EV-13905e73d824,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-002,Loss Aversion,APP-01205,EV-9ab81b6b29c3,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01205,EV-374233c1a62f,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01205,EV-874ede6a24ea,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-029,Uncertainty / Ambiguity Aversion,APP-01209,EV-17ddfaf9a9f8,accepted_no_show,True,HUMAN_REVIEWED
background_check,BM-023,Goal Gradient,APP-01209,EV-88f34ab3d7fe,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01209,EV-bd7eb3ba37d1,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01209,EV-e41467587f5d,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-023,Goal Gradient,APP-01209,EV-3b8bd1660bbf,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-023,Goal Gradient,APP-01209,EV-30a6f9a4bee4,accepted_no_show,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-006,Friction,APP-01210,EV-02dc2d65f4ae,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-006,Friction,APP-01210,EV-448f92746022,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01210,EV-75f057517e08,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-006,Friction,APP-01210,EV-6479189e586f,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-006,Friction,APP-01210,EV-80ac22ede308,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-006,Friction,APP-01210,EV-848ebd990625,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-006,Friction,APP-01210,EV-2f407ce29690,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01212,EV-0d0c29954350,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-014,Confirmation Bias,APP-01212,EV-55071997d7d8,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01212,EV-977e9100944a,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01212,EV-11248328bfa7,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01212,EV-d490fa046591,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-014,Confirmation Bias,APP-01212,EV-1b341b9254b6,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01212,EV-9d30e1a73cf8,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-014,Confirmation Bias,APP-01212,EV-00366de63fb7,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01212,EV-dc119f6e7774,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-014,Confirmation Bias,APP-01212,EV-890fc87155bc,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01212,EV-5b3cb6d4d2cf,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01212,EV-48f2916be7e9,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01212,EV-4906ebb316db,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01212,EV-a32b9a82fe50,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01212,EV-df314feaf065,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-014,Confirmation Bias,APP-01212,EV-a1d3771fbb13,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-011,Reciprocity,APP-01214,EV-6148016e544d,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01215,EV-27e073df07b7,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-001,Status Quo Bias,APP-01215,EV-d2ae8806b476,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-029,Uncertainty / Ambiguity Aversion,APP-01215,EV-ee0633337283,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01215,EV-c8bc78f51c0b,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01215,EV-8cdeee155eff,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-005,Choice Overload,APP-01217,EV-8698157c5e4d,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-005,Choice Overload,APP-01217,EV-c9f193b5f437,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-023,Goal Gradient,APP-01219,EV-62aee2619b6f,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-023,Goal Gradient,APP-01219,EV-c0222d405d03,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-023,Goal Gradient,APP-01219,EV-0bc1eb5e3ddc,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-023,Goal Gradient,APP-01219,EV-56fea3b08570,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-023,Goal Gradient,APP-01219,EV-e9a8cbf94891,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-023,Goal Gradient,APP-01219,EV-d0f4ca066f4a,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-001,Status Quo Bias,APP-01222,EV-819ca4f2ce2b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-023,Goal Gradient,APP-01222,EV-99eff051d456,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01222,EV-00c89e6a393e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-023,Goal Gradient,APP-01222,EV-2590bf2a50aa,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01222,EV-0de31e0b4e9b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01222,EV-1636b4cd5d9b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01222,EV-d7ae0099b8ad,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01222,EV-4831a23be0e4,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01222,EV-6e54d82607b4,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-001,Status Quo Bias,APP-01222,EV-30e587300cec,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01222,EV-9ca1c4bbe9f2,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01222,EV-f08297137d0d,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-029,Uncertainty / Ambiguity Aversion,APP-01222,EV-d9695e5be3ad,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01222,EV-23a584a80fe8,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-005,Choice Overload,APP-01226,EV-606aab70168e,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-005,Choice Overload,APP-01226,EV-a0c3d6d4c5ed,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-01226,EV-0a2a572bb49f,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-005,Choice Overload,APP-01226,EV-9d0e0de29de0,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-01226,EV-b6c3f1100ef5,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-005,Choice Overload,APP-01226,EV-a806e4843229,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-005,Choice Overload,APP-01226,EV-1f8f6b0e30ca,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-005,Choice Overload,APP-01226,EV-dd97b19db1cc,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01226,EV-905a1bf10ad5,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-005,Choice Overload,APP-01226,EV-9b5a46f385a9,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-006,Friction,APP-01227,EV-6b5d0fc9753e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01227,EV-063e7add283e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-023,Goal Gradient,APP-01227,EV-0d084c2b1a91,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-01227,EV-6e5848659017,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-01227,EV-7ba3d5f8535e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-01227,EV-cbcde635f807,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-006,Friction,APP-01227,EV-09c5d84184ac,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
onboarding_docs_sent,BM-006,Friction,APP-01227,EV-f657eda9f9f8,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-006,Friction,APP-01229,EV-29c24f6e5d60,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-006,Friction,APP-01229,EV-d4895a83147e,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-006,Friction,APP-01229,EV-b9ece3311a78,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-006,Friction,APP-01229,EV-54ef4c24beb6,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01229,EV-8380586de6b5,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-006,Friction,APP-01229,EV-a6b5bd3f0c2c,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-006,Friction,APP-01229,EV-3ddeab98a009,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-002,Loss Aversion,APP-01229,EV-6664be9127fa,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01231,EV-610814f87851,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01231,EV-a43c81a6f3fc,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-001,Status Quo Bias,APP-01231,EV-6d900ef4f0c9,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-020,Commitment / Consistency,APP-01234,EV-4ed465ffec26,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-023,Goal Gradient,APP-01235,EV-8c25481ceb75,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-023,Goal Gradient,APP-01235,EV-86b99fe1306e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-020,Commitment / Consistency,APP-01236,EV-c4a1e82e21db,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-020,Commitment / Consistency,APP-01236,EV-68eb8ff48b41,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_accepted,BM-005,Choice Overload,APP-01240,EV-68e61c050b0c,rejected_by_client,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-001,Status Quo Bias,APP-01242,EV-5ee59546a361,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-001,Status Quo Bias,APP-01242,EV-32f23c9e6d2a,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-029,Uncertainty / Ambiguity Aversion,APP-01242,EV-e93552a219c2,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-029,Uncertainty / Ambiguity Aversion,APP-01242,EV-a9d1ffb4d4cc,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-001,Status Quo Bias,APP-01242,EV-986cbe39888a,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-01245,EV-d7679b193075,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-005,Choice Overload,APP-01245,EV-c07d3700811c,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-005,Choice Overload,APP-01245,EV-f0bc99987339,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-005,Choice Overload,APP-01245,EV-bea582113d0d,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
background_check,BM-005,Choice Overload,APP-01245,EV-060ad1f1156b,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-029,Uncertainty / Ambiguity Aversion,APP-01246,EV-4598eb54de0e,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-002,Loss Aversion,APP-01246,EV-275d70560198,withdrew_post_acceptance,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01247,EV-494b3f170ca7,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01247,EV-80ea15803bc1,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01247,EV-a6dea7da62d3,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01247,EV-aa4d3da051a8,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01247,EV-7361188b004f,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01248,EV-14338dd1e221,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-006,Friction,APP-01248,EV-5afe9e1ea9be,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-023,Goal Gradient,APP-01248,EV-1a61a704139c,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-006,Friction,APP-01248,EV-3c31ef7acf60,joined_on_time,False,HUMAN_REVIEWED
client_interview_2,BM-006,Friction,APP-01248,EV-3289cee08b8d,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
offer_extended,BM-006,Friction,APP-01248,EV-9b49f32af32e,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01253,EV-429a422843cb,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01253,EV-59394f4ef072,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01253,EV-2bdc9a89dbb1,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01253,EV-4296bc0d2f5c,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,APP-01253,EV-aa54aa1520a4,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01253,EV-25bad8d4d365,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-006,Friction,APP-01253,EV-93806dcc5263,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-006,Friction,APP-01253,EV-da5938e69132,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-029,Uncertainty / Ambiguity Aversion,APP-01253,EV-b020acdd1ace,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_2,BM-006,Friction,APP-01253,EV-43d511081eaf,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
screened,BM-006,Friction,APP-01254,EV-20203c27a8b1,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-006,Friction,APP-01254,EV-c059cc3ef672,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-006,Friction,APP-01254,EV-7963c142e603,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-023,Goal Gradient,APP-01254,EV-3fd27328ccec,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
client_interview_1,BM-023,Goal Gradient,APP-01254,EV-cba3a1e43d42,joined_on_time,False,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
unknown,BM-029,Uncertainty / Ambiguity Aversion,APP-01255,EV-ed38e7b50376,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-002,Loss Aversion,APP-01255,EV-5b527217e155,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-01255,EV-81dd705b5f90,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
submitted,BM-029,Uncertainty / Ambiguity Aversion,APP-01255,EV-ca527454d9d9,declined_offer,True,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK
