event_id,application_id,stage_name,stage_timestamp,days_in_prior_stage
EVT-007920,APP-01160,offer_extended,2025-03-26,4
EVT-007921,APP-01161,screened,2025-06-16,0
EVT-007922,APP-01161,submitted,2025-06-18,2
EVT-007923,APP-01161,client_interview_1,2025-06-25,7
EVT-007924,APP-01161,client_interview_2,2025-06-27,2
EVT-007925,APP-01161,offer_extended,2025-06-28,1
EVT-007926,APP-01161,offer_accepted,2025-07-01,3
EVT-007927,APP-01161,background_check,2025-07-05,4
EVT-007928,APP-01161,start_date,2025-07-20,15
EVT-007929,APP-01162,screened,2024-09-07,0
EVT-007930,APP-01162,submitted,2024-09-11,4
EVT-007931,APP-01162,client_interview_1,2024-09-23,12
EVT-007932,APP-01162,offer_extended,2024-09-25,2
EVT-007933,APP-01163,screened,2024-04-22,0
EVT-007934,APP-01163,submitted,2024-04-26,4
EVT-007935,APP-01163,client_interview_1,2024-05-04,8
EVT-007936,APP-01163,offer_extended,2024-05-07,3
EVT-007937,APP-01163,offer_accepted,2024-05-07,0
EVT-007938,APP-01163,onboarding_docs_sent,2024-06-06,30
EVT-007939,APP-01163,start_date,2024-06-06,0
EVT-007940,APP-01164,screened,2025-02-19,0
EVT-007941,APP-01164,submitted,2025-02-23,4
EVT-007942,APP-01164,client_interview_1,2025-02-23,0
EVT-007943,APP-01164,client_interview_2,2025-03-03,8
EVT-007944,APP-01164,offer_extended,2025-03-04,1
EVT-007945,APP-01164,offer_accepted,2025-03-04,0
EVT-007946,APP-01164,background_check,2025-03-07,3
EVT-007947,APP-01165,screened,2024-02-06,0
EVT-007948,APP-01165,client_interview_1,2024-02-07,1
EVT-007949,APP-01165,submitted,2024-02-10,3
EVT-007950,APP-01165,offer_extended,2024-02-11,1
EVT-007951,APP-01165,offer_accepted,2024-02-11,0
EVT-007952,APP-01166,screened,2024-10-13,0
EVT-007953,APP-01166,submitted,2024-10-15,2
EVT-007954,APP-01166,client_interview_1,2024-10-27,12
EVT-007955,APP-01166,client_interview_2,2024-11-04,8
EVT-007956,APP-01166,offer_extended,2024-11-12,8
EVT-007957,APP-01166,offer_accepted,2024-11-17,5
EVT-007958,APP-01166,background_check,2024-11-18,1
EVT-007959,APP-01167,screened,2024-12-03,0
EVT-007960,APP-01167,submitted,2024-12-07,4
EVT-007961,APP-01167,client_interview_1,2024-12-10,3
EVT-007962,APP-01167,offer_extended,2024-12-26,16
EVT-007963,APP-01167,offer_accepted,2024-12-30,4
EVT-007964,APP-01167,background_check,2025-01-04,5
EVT-007965,APP-01167,onboarding_docs_sent,2025-01-12,8
EVT-007966,APP-01167,start_date,2025-01-16,4
EVT-007967,APP-01168,screened,2024-05-03,0
EVT-007968,APP-01168,submitted,2024-05-07,4
EVT-007969,APP-01168,client_interview_1,2024-05-12,5
EVT-007970,APP-01168,client_interview_2,2024-05-14,2
EVT-007971,APP-01168,offer_extended,2024-05-18,4
EVT-007972,APP-01168,offer_accepted,2024-05-18,0
EVT-007973,APP-01168,background_check,2024-05-25,7
EVT-007974,APP-01169,screened,2024-08-07,0
EVT-007975,APP-01169,submitted,2024-08-08,1
EVT-007976,APP-01169,client_interview_1,2024-08-21,13
EVT-007977,APP-01169,client_interview_2,2024-08-29,8
EVT-007978,APP-01169,offer_extended,2024-09-05,7
EVT-007979,APP-01169,offer_accepted,2024-09-08,3
EVT-007980,APP-01169,onboarding_docs_sent,2024-10-03,25
EVT-007981,APP-01170,screened,2024-11-18,0
EVT-007982,APP-01170,submitted,2024-11-22,4
EVT-007983,APP-01170,client_interview_1,2024-12-05,13
EVT-007984,APP-01170,offer_extended,2024-12-13,8
EVT-007985,APP-01171,screened,2024-03-27,0
EVT-007986,APP-01171,submitted,2024-03-29,2
EVT-007987,APP-01171,client_interview_1,2024-04-12,14
EVT-007988,APP-01171,client_interview_2,2024-04-17,5
EVT-007989,APP-01171,offer_extended,2024-04-25,8
EVT-007990,APP-01171,offer_accepted,2024-04-30,5
EVT-007991,APP-01171,background_check,2024-05-03,3
EVT-007992,APP-01172,screened,2024-10-07,0
EVT-007993,APP-01172,submitted,2024-10-11,4
EVT-007994,APP-01172,client_interview_1,2024-10-21,10
EVT-007995,APP-01172,offer_extended,2024-10-24,3
EVT-007996,APP-01172,offer_accepted,2024-10-25,1
EVT-007997,APP-01172,background_check,2024-10-31,6
EVT-007998,APP-01172,start_date,2024-11-09,9
EVT-007999,APP-01173,screened,2024-03-24,0
EVT-008000,APP-01173,client_interview_1,2024-03-24,0
EVT-008001,APP-01173,submitted,2024-03-26,2
EVT-008002,APP-01173,offer_extended,2024-04-01,6
EVT-008003,APP-01173,offer_accepted,2024-04-04,3
EVT-008004,APP-01173,background_check,2024-04-11,7
EVT-008005,APP-01174,screened,2024-03-23,0
EVT-008006,APP-01174,submitted,2024-03-26,3
EVT-008007,APP-01174,client_interview_1,2024-03-30,4
EVT-008008,APP-01174,offer_extended,2024-04-05,6
EVT-008009,APP-01174,offer_accepted,2024-04-11,6
EVT-008010,APP-01174,background_check,2024-04-14,3
EVT-008011,APP-01175,screened,2024-02-04,0
EVT-008012,APP-01175,submitted,2024-02-07,3
EVT-008013,APP-01175,client_interview_1,2024-02-07,0
EVT-008014,APP-01175,offer_extended,2024-02-19,12
EVT-008015,APP-01175,offer_accepted,2024-02-25,6
EVT-008016,APP-01175,onboarding_docs_sent,2024-02-29,4
EVT-008017,APP-01176,screened,2025-06-22,0
EVT-008018,APP-01176,submitted,2025-06-26,4
EVT-008019,APP-01176,client_interview_1,2025-07-04,8
EVT-008020,APP-01176,client_interview_2,2025-07-12,8
EVT-008021,APP-01176,offer_extended,2025-07-20,8
EVT-008022,APP-01176,offer_accepted,2025-07-23,3
EVT-008023,APP-01176,onboarding_docs_sent,2025-08-07,15
EVT-008024,APP-01176,start_date,2025-09-03,27
EVT-008025,APP-01177,screened,2024-05-01,0
EVT-008026,APP-01177,submitted,2024-05-02,1
EVT-008027,APP-01177,client_interview_1,2024-05-16,14
EVT-008028,APP-01177,offer_extended,2024-05-21,5
EVT-008029,APP-01178,screened,2024-11-20,0
EVT-008030,APP-01178,submitted,2024-11-23,3
EVT-008031,APP-01178,client_interview_1,2024-11-24,1
EVT-008032,APP-01178,client_interview_2,2024-11-28,4
EVT-008033,APP-01178,offer_extended,2024-11-30,2
EVT-008034,APP-01178,offer_accepted,2024-12-03,3
EVT-008035,APP-01178,background_check,2024-12-04,1
EVT-008036,APP-01178,start_date,2024-12-12,8
EVT-008037,APP-01179,screened,2024-03-11,0
EVT-008038,APP-01179,submitted,2024-03-15,4
EVT-008039,APP-01179,client_interview_1,2024-03-23,8
EVT-008040,APP-01179,client_interview_2,2024-03-28,5
EVT-008041,APP-01179,offer_extended,2024-04-08,11
EVT-008042,APP-01179,offer_accepted,2024-04-12,4
EVT-008043,APP-01179,background_check,2024-04-16,4
EVT-008044,APP-01179,onboarding_docs_sent,2024-05-03,17
EVT-008045,APP-01179,start_date,2024-05-14,11
EVT-008046,APP-01180,screened,2024-04-09,0
EVT-008047,APP-01180,submitted,2024-04-10,1
EVT-008048,APP-01180,client_interview_1,2024-04-12,2
EVT-008049,APP-01180,offer_extended,2024-04-25,13
EVT-008050,APP-01180,offer_accepted,2024-04-25,0
EVT-008051,APP-01180,background_check,2024-04-28,3
EVT-008052,APP-01180,start_date,2024-05-17,19
EVT-008053,APP-01181,screened,2024-07-27,0
EVT-008054,APP-01181,submitted,2024-07-28,1
EVT-008055,APP-01181,client_interview_1,2024-08-08,11
EVT-008056,APP-01181,offer_extended,2024-08-12,4
EVT-008057,APP-01181,offer_accepted,2024-08-14,2
EVT-008058,APP-01181,background_check,2024-08-22,8
EVT-008059,APP-01181,start_date,2024-09-10,19
EVT-008060,APP-01182,screened,2024-11-26,0
EVT-008061,APP-01182,submitted,2024-11-27,1
EVT-008062,APP-01182,client_interview_1,2024-12-15,18
EVT-008063,APP-01182,offer_extended,2024-12-17,2
EVT-008064,APP-01182,offer_accepted,2024-12-20,3
EVT-008065,APP-01182,background_check,2024-12-22,2
EVT-008066,APP-01182,start_date,2025-01-06,15
EVT-008067,APP-01183,screened,2025-03-23,0
EVT-008068,APP-01183,submitted,2025-03-24,1
EVT-008069,APP-01183,client_interview_1,2025-04-03,10
EVT-008070,APP-01183,client_interview_2,2025-04-06,3
EVT-008071,APP-01183,offer_extended,2025-04-19,13
EVT-008072,APP-01183,offer_accepted,2025-04-24,5
EVT-008073,APP-01183,start_date,2025-05-01,7
EVT-008074,APP-01184,screened,2024-03-14,0
EVT-008075,APP-01184,submitted,2024-03-17,3
EVT-008076,APP-01184,client_interview_1,2024-03-28,11
EVT-008077,APP-01184,offer_extended,2024-04-11,14
EVT-008078,APP-01184,offer_accepted,2024-04-11,0
EVT-008079,APP-01184,background_check,2024-04-19,8
EVT-008080,APP-01184,onboarding_docs_sent,2024-05-12,23
EVT-008081,APP-01184,start_date,2024-06-06,25
EVT-008082,APP-01185,screened,2024-05-10,0
EVT-008083,APP-01185,submitted,2024-05-13,3
EVT-008084,APP-01185,client_interview_1,2024-05-25,12
EVT-008085,APP-01185,client_interview_2,2024-05-29,4
EVT-008086,APP-01185,offer_extended,2024-06-06,8
EVT-008087,APP-01185,offer_accepted,2024-06-07,1
EVT-008088,APP-01185,background_check,2024-06-11,4
EVT-008089,APP-01185,onboarding_docs_sent,2024-06-23,12
EVT-008090,APP-01185,start_date,2024-07-08,15
EVT-008091,APP-01186,screened,2025-02-10,0
EVT-008092,APP-01186,submitted,2025-02-12,2
EVT-008093,APP-01186,client_interview_1,2025-02-23,11
EVT-008094,APP-01186,offer_extended,2025-03-13,18
EVT-008095,APP-01186,offer_accepted,2025-03-13,0
EVT-008096,APP-01186,background_check,2025-03-18,5
EVT-008097,APP-01187,screened,2024-02-21,0
EVT-008098,APP-01187,submitted,2024-02-22,1
EVT-008099,APP-01187,client_interview_1,2024-03-12,19
EVT-008100,APP-01187,client_interview_2,2024-03-20,8
EVT-008101,APP-01187,offer_extended,2024-03-21,1
EVT-008102,APP-01187,offer_accepted,2024-03-27,6
EVT-008103,APP-01187,onboarding_docs_sent,2024-03-28,1
EVT-008104,APP-01187,background_check,2024-03-31,3
EVT-008105,APP-01187,start_date,2024-04-07,7
EVT-008106,APP-01188,screened,2025-04-30,0
EVT-008107,APP-01188,submitted,2025-05-02,2
EVT-008108,APP-01188,client_interview_1,2025-05-14,12
EVT-008109,APP-01188,client_interview_2,2025-05-22,8
EVT-008110,APP-01188,offer_extended,2025-05-26,4
EVT-008111,APP-01188,offer_accepted,2025-06-01,6
EVT-008112,APP-01188,background_check,2025-06-08,7
EVT-008113,APP-01188,start_date,2025-06-25,17
EVT-008114,APP-01189,screened,2024-02-07,0
EVT-008115,APP-01189,submitted,2024-02-08,1
EVT-008116,APP-01189,client_interview_1,2024-02-10,2
EVT-008117,APP-01189,offer_extended,2024-02-12,2
EVT-008118,APP-01189,offer_accepted,2024-02-15,3
EVT-008119,APP-01189,background_check,2024-02-17,2
EVT-008120,APP-01189,onboarding_docs_sent,2024-03-15,27
EVT-008121,APP-01189,start_date,2024-03-18,3
EVT-008122,APP-01190,screened,2024-03-03,0
EVT-008123,APP-01190,submitted,2024-03-05,2
EVT-008124,APP-01190,client_interview_1,2024-03-18,13
EVT-008125,APP-01190,offer_extended,2024-03-25,7
EVT-008126,APP-01190,offer_accepted,2024-03-28,3
EVT-008127,APP-01190,background_check,2024-03-29,1
EVT-008128,APP-01190,onboarding_docs_sent,2024-04-07,9
EVT-008129,APP-01190,start_date,2024-04-14,7
EVT-008130,APP-01191,screened,2024-11-22,0
EVT-008131,APP-01191,submitted,2024-11-23,1
EVT-008132,APP-01191,client_interview_1,2024-11-30,7
EVT-008133,APP-01191,offer_extended,2024-12-10,10
EVT-008134,APP-01191,offer_accepted,2024-12-11,1
EVT-008135,APP-01191,start_date,2025-01-07,27
EVT-008136,APP-01192,screened,2025-04-25,0
EVT-008137,APP-01192,submitted,2025-04-29,4
EVT-008138,APP-01192,client_interview_1,2025-05-06,7
EVT-008139,APP-01192,offer_extended,2025-05-15,9
EVT-008140,APP-01192,offer_accepted,2025-05-16,1
EVT-008141,APP-01192,background_check,2025-05-27,11
EVT-008142,APP-01193,screened,2024-11-05,0
EVT-008143,APP-01193,submitted,2024-11-08,3
EVT-008144,APP-01193,client_interview_1,2024-11-19,11
EVT-008145,APP-01193,client_interview_2,2024-11-25,6
EVT-008146,APP-01193,offer_extended,2024-11-29,4
EVT-008147,APP-01193,offer_accepted,2024-12-05,6
EVT-008148,APP-01193,onboarding_docs_sent,2024-12-18,13
EVT-008149,APP-01193,start_date,2024-12-20,2
EVT-008150,APP-01194,screened,2024-02-05,0
EVT-008151,APP-01194,client_interview_1,2024-02-06,1
EVT-008152,APP-01194,submitted,2024-02-09,3
EVT-008153,APP-01194,offer_extended,2024-02-21,12
EVT-008154,APP-01194,offer_accepted,2024-02-21,0
EVT-008155,APP-01194,onboarding_docs_sent,2024-03-18,26
EVT-008156,APP-01194,start_date,2024-03-23,5
EVT-008157,APP-01195,screened,2024-04-20,0
EVT-008158,APP-01195,client_interview_1,2024-04-22,2
EVT-008159,APP-01195,submitted,2024-04-23,1
EVT-008160,APP-01195,offer_extended,2024-05-02,9
EVT-008161,APP-01195,offer_accepted,2024-05-07,5
EVT-008162,APP-01195,background_check,2024-05-14,7
EVT-008163,APP-01196,screened,2024-07-22,0
EVT-008164,APP-01196,submitted,2024-07-23,1
EVT-008165,APP-01196,client_interview_1,2024-07-29,6
EVT-008166,APP-01196,client_interview_2,2024-08-05,7
EVT-008167,APP-01196,offer_extended,2024-08-07,2
EVT-008168,APP-01197,screened,2025-07-16,0
EVT-008169,APP-01197,submitted,2025-07-18,2
EVT-008170,APP-01197,client_interview_1,2025-07-28,10
EVT-008171,APP-01197,offer_extended,2025-08-13,16
EVT-008172,APP-01198,screened,2025-04-07,0
EVT-008173,APP-01198,submitted,2025-04-09,2
EVT-008174,APP-01198,client_interview_1,2025-04-18,9
EVT-008175,APP-01198,client_interview_2,2025-04-28,10
EVT-008176,APP-01198,offer_extended,2025-05-02,4
EVT-008177,APP-01198,offer_accepted,2025-05-08,6
EVT-008178,APP-01198,background_check,2025-05-14,6
EVT-008179,APP-01198,start_date,2025-06-01,18
EVT-008180,APP-01199,screened,2025-03-12,0
EVT-008181,APP-01199,submitted,2025-03-13,1
EVT-008182,APP-01199,client_interview_1,2025-03-19,6
EVT-008183,APP-01199,offer_extended,2025-03-27,8
EVT-008184,APP-01199,offer_accepted,2025-03-27,0
EVT-008185,APP-01199,background_check,2025-03-31,4
EVT-008186,APP-01200,screened,2025-07-17,0
EVT-008187,APP-01200,submitted,2025-07-21,4
EVT-008188,APP-01200,client_interview_1,2025-08-04,14
EVT-008189,APP-01200,offer_extended,2025-08-14,10
EVT-008190,APP-01200,offer_accepted,2025-08-15,1
EVT-008191,APP-01200,background_check,2025-08-16,1
EVT-008192,APP-01201,screened,2024-04-20,0
EVT-008193,APP-01201,submitted,2024-04-23,3
EVT-008194,APP-01201,client_interview_1,2024-05-02,9
EVT-008195,APP-01201,client_interview_2,2024-05-05,3
EVT-008196,APP-01201,offer_extended,2024-05-07,2
EVT-008197,APP-01201,offer_accepted,2024-05-07,0
EVT-008198,APP-01201,background_check,2024-05-08,1
EVT-008199,APP-01201,onboarding_docs_sent,2024-05-25,17
EVT-008200,APP-01201,start_date,2024-05-27,2
EVT-008201,APP-01202,screened,2025-01-24,0
EVT-008202,APP-01202,client_interview_1,2025-01-26,2
EVT-008203,APP-01202,submitted,2025-01-27,1
EVT-008204,APP-01202,client_interview_2,2025-01-30,3
EVT-008205,APP-01202,offer_extended,2025-02-06,7
EVT-008206,APP-01202,offer_accepted,2025-02-11,5
EVT-008207,APP-01202,background_check,2025-02-15,4
EVT-008208,APP-01202,onboarding_docs_sent,2025-02-16,1
EVT-008209,APP-01202,start_date,2025-02-21,5
EVT-008210,APP-01203,screened,2025-01-22,0
EVT-008211,APP-01203,submitted,2025-01-25,3
EVT-008212,APP-01203,client_interview_1,2025-02-04,10
EVT-008213,APP-01203,offer_extended,2025-02-10,6
EVT-008214,APP-01203,offer_accepted,2025-02-12,2
EVT-008215,APP-01203,background_check,2025-02-19,7
EVT-008216,APP-01203,start_date,2025-03-10,19
EVT-008217,APP-01204,screened,2024-02-13,0
EVT-008218,APP-01204,submitted,2024-02-14,1
EVT-008219,APP-01204,client_interview_1,2024-02-26,12
EVT-008220,APP-01204,client_interview_2,2024-03-01,4
EVT-008221,APP-01204,offer_extended,2024-03-14,13
EVT-008222,APP-01204,offer_accepted,2024-03-20,6
EVT-008223,APP-01204,onboarding_docs_sent,2024-03-26,6
EVT-008224,APP-01204,background_check,2024-03-28,2
EVT-008225,APP-01204,start_date,2024-04-02,5
EVT-008226,APP-01205,screened,2024-12-12,0
EVT-008227,APP-01205,submitted,2024-12-16,4
EVT-008228,APP-01205,client_interview_1,2024-12-30,14
EVT-008229,APP-01205,offer_extended,2025-01-08,9
EVT-008230,APP-01206,screened,2025-06-10,0
EVT-008231,APP-01206,submitted,2025-06-14,4
EVT-008232,APP-01206,client_interview_1,2025-06-22,8
EVT-008233,APP-01206,offer_extended,2025-06-28,6
EVT-008234,APP-01207,screened,2025-01-09,0
EVT-008235,APP-01207,submitted,2025-01-13,4
EVT-008236,APP-01207,client_interview_1,2025-01-15,2
EVT-008237,APP-01207,offer_extended,2025-01-25,10
EVT-008238,APP-01207,offer_accepted,2025-01-30,5
EVT-008239,APP-01207,background_check,2025-02-02,3
EVT-008240,APP-01207,onboarding_docs_sent,2025-02-04,2
EVT-008241,APP-01207,start_date,2025-02-22,18
EVT-008242,APP-01208,screened,2025-03-08,0
EVT-008243,APP-01208,submitted,2025-03-09,1
EVT-008244,APP-01208,client_interview_1,2025-03-21,12
EVT-008245,APP-01208,offer_extended,2025-04-07,17
EVT-008246,APP-01208,offer_accepted,2025-04-11,4
EVT-008247,APP-01208,background_check,2025-04-12,1
EVT-008248,APP-01208,onboarding_docs_sent,2025-04-16,4
EVT-008249,APP-01208,start_date,2025-04-21,5
EVT-008250,APP-01209,screened,2024-06-05,0
EVT-008251,APP-01209,submitted,2024-06-06,1
EVT-008252,APP-01209,client_interview_1,2024-06-12,6
EVT-008253,APP-01209,offer_extended,2024-06-17,5
EVT-008254,APP-01209,offer_accepted,2024-06-19,2
EVT-008255,APP-01209,background_check,2024-06-21,2
EVT-008256,APP-01209,onboarding_docs_sent,2024-07-17,26
EVT-008257,APP-01210,screened,2025-03-07,0
EVT-008258,APP-01210,submitted,2025-03-09,2
EVT-008259,APP-01210,client_interview_1,2025-03-10,1
EVT-008260,APP-01210,client_interview_2,2025-03-16,6
EVT-008261,APP-01210,offer_extended,2025-03-21,5
EVT-008262,APP-01210,offer_accepted,2025-03-23,2
EVT-008263,APP-01211,screened,2024-10-06,0
EVT-008264,APP-01211,submitted,2024-10-09,3
EVT-008265,APP-01211,client_interview_1,2024-10-11,2
EVT-008266,APP-01211,offer_extended,2024-10-27,16
EVT-008267,APP-01212,screened,2024-10-28,0
EVT-008268,APP-01212,submitted,2024-10-30,2
EVT-008269,APP-01212,client_interview_1,2024-11-13,14
EVT-008270,APP-01212,offer_extended,2024-11-24,11
EVT-008271,APP-01212,offer_accepted,2024-11-25,1
EVT-008272,APP-01212,background_check,2024-11-30,5
EVT-008273,APP-01212,start_date,2024-12-22,22
EVT-008274,APP-01213,screened,2024-03-18,0
EVT-008275,APP-01213,submitted,2024-03-20,2
EVT-008276,APP-01213,client_interview_1,2024-03-30,10
EVT-008277,APP-01213,offer_extended,2024-04-13,14
EVT-008278,APP-01213,offer_accepted,2024-04-17,4
EVT-008279,APP-01213,background_check,2024-04-19,2
EVT-008280,APP-01213,onboarding_docs_sent,2024-04-22,3
EVT-008281,APP-01213,start_date,2024-04-23,1
EVT-008282,APP-01214,screened,2024-10-18,0
EVT-008283,APP-01214,submitted,2024-10-22,4
EVT-008284,APP-01214,client_interview_1,2024-11-08,17
EVT-008285,APP-01214,offer_extended,2024-11-11,3
EVT-008286,APP-01215,screened,2024-11-16,0
EVT-008287,APP-01215,submitted,2024-11-20,4
EVT-008288,APP-01215,client_interview_1,2024-11-22,2
EVT-008289,APP-01215,offer_extended,2024-12-01,9
EVT-008290,APP-01215,offer_accepted,2024-12-01,0
EVT-008291,APP-01215,background_check,2024-12-09,8
EVT-008292,APP-01216,screened,2025-04-29,0
EVT-008293,APP-01216,submitted,2025-05-01,2
EVT-008294,APP-01216,client_interview_1,2025-05-13,12
EVT-008295,APP-01216,offer_extended,2025-05-16,3
EVT-008296,APP-01216,offer_accepted,2025-05-20,4
EVT-008297,APP-01216,background_check,2025-05-28,8
EVT-008298,APP-01217,screened,2024-06-05,0
EVT-008299,APP-01217,submitted,2024-06-07,2
EVT-008300,APP-01217,client_interview_1,2024-06-12,5
EVT-008301,APP-01217,offer_extended,2024-06-21,9
EVT-008302,APP-01217,offer_accepted,2024-06-21,0
EVT-008303,APP-01217,background_check,2024-06-28,7
EVT-008304,APP-01218,screened,2025-03-12,0
EVT-008305,APP-01218,submitted,2025-03-14,2
EVT-008306,APP-01218,client_interview_1,2025-03-19,5
EVT-008307,APP-01218,offer_extended,2025-03-25,6
EVT-008308,APP-01219,screened,2024-04-10,0
EVT-008309,APP-01219,submitted,2024-04-11,1
EVT-008310,APP-01219,client_interview_1,2024-04-20,9
EVT-008311,APP-01219,offer_extended,2024-05-07,17
EVT-008312,APP-01219,offer_accepted,2024-05-07,0
EVT-008313,APP-01219,background_check,2024-05-23,16
EVT-008314,APP-01220,screened,2024-07-06,0
EVT-008315,APP-01220,submitted,2024-07-07,1
EVT-008316,APP-01220,client_interview_1,2024-07-07,0
EVT-008317,APP-01220,offer_extended,2024-07-20,13
EVT-008318,APP-01221,screened,2024-08-27,0
EVT-008319,APP-01221,submitted,2024-08-30,3
EVT-008320,APP-01221,client_interview_1,2024-08-30,0
EVT-008321,APP-01221,offer_extended,2024-09-10,11
EVT-008322,APP-01221,offer_accepted,2024-09-12,2
EVT-008323,APP-01221,background_check,2024-09-14,2
EVT-008324,APP-01221,onboarding_docs_sent,2024-10-02,18
EVT-008325,APP-01222,screened,2024-05-23,0
EVT-008326,APP-01222,submitted,2024-05-25,2
EVT-008327,APP-01222,client_interview_1,2024-06-03,9
EVT-008328,APP-01222,offer_extended,2024-06-17,14
EVT-008329,APP-01222,offer_accepted,2024-06-17,0
EVT-008330,APP-01222,background_check,2024-06-18,1
EVT-008331,APP-01222,onboarding_docs_sent,2024-07-12,24
EVT-008332,APP-01222,start_date,2024-07-17,5
EVT-008333,APP-01223,screened,2024-10-14,0
EVT-008334,APP-01223,submitted,2024-10-15,1
EVT-008335,APP-01223,client_interview_1,2024-10-21,6
EVT-008336,APP-01223,offer_extended,2024-10-26,5
EVT-008337,APP-01223,offer_accepted,2024-10-26,0
EVT-008338,APP-01223,background_check,2024-11-03,8
EVT-008339,APP-01223,onboarding_docs_sent,2024-11-12,9
