candidate_id,application_id,requisition_id,client_account_id,recruiter_id,job_title,job_family,location_city,location_state,work_arrangement,contract_type,years_experience,application_source,pay_rate_prior,pay_rate_offered,application_date,interview_date,offer_date,offer_response_date,expected_start_date,actual_start_date,offer_extended,offer_accepted,final_disposition,disposition_date,notice_period_days,research_split
CAND-01202,APP-01240,REQ-00036,CLI-009,REC-013,Project Engineer,Engineering,Nashville,TN,onsite,Direct Hire,2.9,job_board,34.56,34.69,2024-02-15,2024-03-02,2024-03-07,2024-03-08,2024-04-06,,True,True,rejected_by_client,2024-03-29,0,discovery
CAND-01003,APP-01241,REQ-00145,CLI-010,REC-018,Office Coordinator,Administrative/Professional,Orlando,FL,onsite,Contract-to-Hire,2.9,job_board,19.74,20.04,2024-12-01,2024-12-13,2024-12-22,2024-12-28,2025-01-13,2025-01-13,True,True,joined_on_time,2025-01-13,6,hypothesis_generation
CAND-01203,APP-01242,REQ-00169,CLI-002,REC-018,Medical Assistant,Healthcare,Tucson,AZ,onsite,Contract-to-Hire,6.9,staffing_event,27.35,25.65,2025-04-21,2025-04-24,2025-04-26,2025-04-28,2025-05-09,,True,False,declined_offer,2025-04-28,10,discovery
CAND-01204,APP-01243,REQ-00145,CLI-010,REC-003,Office Coordinator,Administrative/Professional,Orlando,FL,onsite,Contract-to-Hire,7.1,recruiter_sourced,20.65,24.68,2024-09-08,2024-09-23,2024-09-25,2024-09-30,2024-10-24,,True,False,declined_offer,2024-09-30,15,held_out_test
CAND-01205,APP-01244,REQ-00138,CLI-010,REC-009,Office Coordinator,Administrative/Professional,Nashville,TN,hybrid,Contract-to-Hire,1.9,referral,,23.34,2024-09-19,2024-10-10,2024-10-13,2024-10-18,2024-11-07,,True,True,accepted_no_show,2024-11-07,4,discovery
CAND-01206,APP-01245,REQ-00020,CLI-011,REC-017,Administrative Assistant,Administrative/Professional,Charlotte,NC,onsite,Contract-to-Hire,0.8,job_board,19.42,22.24,2024-10-23,2024-11-07,2024-11-12,2024-11-15,2024-12-14,2024-12-15,True,True,joined_on_time,2024-12-15,10,discovery
CAND-01207,APP-01246,REQ-00104,CLI-002,REC-017,Pharmacy Technician,Healthcare,Philadelphia,PA,onsite,Contract-to-Hire,1.2,recruiter_sourced,,31.75,2025-01-29,2025-02-03,2025-02-20,2025-02-22,2025-03-19,,True,True,withdrew_post_acceptance,2025-02-25,6,discovery
CAND-01208,APP-01247,REQ-00106,CLI-002,REC-011,Certified Nursing Assistant,Healthcare,Atlanta,GA,remote,Direct Hire,1.0,job_board,,37.75,2024-02-06,2024-02-10,2024-02-22,2024-02-24,2024-03-20,,True,False,declined_offer,2024-02-24,1,discovery
CAND-01209,APP-01248,REQ-00127,CLI-004,REC-004,Data Analyst,IT/Technology,Philadelphia,PA,remote,Direct Hire,9.7,job_board,54.82,58.0,2024-10-16,2024-10-19,2024-11-06,2024-11-09,2024-11-18,2024-11-19,True,True,joined_on_time,2024-11-19,7,discovery
CAND-01210,APP-01249,REQ-00076,CLI-005,REC-018,Machine Operator,Light Industrial,Jacksonville,FL,onsite,Direct Hire,9.8,referral,19.78,19.78,2024-05-28,2024-06-18,2024-06-23,2024-06-28,2024-07-19,2024-07-19,True,True,joined_on_time,2024-07-19,11,held_out_test
CAND-01211,APP-01250,REQ-00050,CLI-003,REC-009,Staff Accountant,Finance/Accounting,Nashville,TN,hybrid,W2 Contract,4.9,job_board,28.78,29.35,2024-08-10,2024-08-16,2024-08-22,2024-08-28,2024-09-03,,True,False,declined_offer,2024-08-28,9,held_out_test
CAND-00351,APP-01251,REQ-00180,CLI-002,REC-005,Certified Nursing Assistant,Healthcare,Jacksonville,FL,remote,W2 Contract,4.3,recruiter_sourced,37.44,41.98,2025-01-12,2025-02-02,2025-02-19,2025-02-20,2025-03-23,,True,False,declined_offer,2025-02-20,13,discovery
CAND-01212,APP-01252,REQ-00002,CLI-002,REC-002,Medical Coder,Healthcare,Austin,TX,onsite,W2 Contract,2.9,referral,,40.84,2025-06-14,2025-07-05,2025-07-07,2025-07-10,2025-08-01,2025-08-01,True,True,joined_on_time,2025-08-01,9,discovery
CAND-01213,APP-01253,REQ-00054,CLI-005,REC-003,Material Handler,Light Industrial,Chicago,IL,onsite,W2 Contract,12.3,recruiter_sourced,14.37,16.48,2024-07-20,2024-08-05,2024-08-22,2024-08-22,2024-09-09,,True,False,declined_offer,2024-08-22,6,discovery
CAND-01214,APP-01254,REQ-00145,CLI-010,REC-003,Office Coordinator,Administrative/Professional,Orlando,FL,onsite,Contract-to-Hire,5.2,career_site,15.19,18.49,2024-09-17,2024-10-05,2024-10-19,2024-10-23,2024-11-05,2024-11-05,True,True,joined_on_time,2024-11-05,0,discovery
CAND-01215,APP-01255,REQ-00077,CLI-003,REC-003,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,remote,Contract-to-Hire,2.7,job_board,22.68,25.99,2024-04-08,2024-04-28,2024-05-11,2024-05-15,2024-05-29,,True,False,declined_offer,2024-05-15,13,discovery
CAND-01216,APP-01256,REQ-00013,CLI-007,REC-014,Pharmacy Technician,Healthcare,Houston,TX,onsite,1099,2.8,job_board,32.19,34.48,2024-12-28,2025-01-09,2025-01-15,2025-01-20,2025-02-16,2025-03-03,True,True,joined_late,2025-03-03,20,held_out_test
CAND-01217,APP-01257,REQ-00135,CLI-010,REC-015,Receptionist,Administrative/Professional,Nashville,TN,hybrid,W2 Contract,5.1,recruiter_sourced,19.88,22.51,2025-06-26,2025-07-15,2025-07-17,2025-07-19,2025-08-21,,True,True,accepted_no_show,2025-08-21,16,discovery
CAND-01218,APP-01258,REQ-00219,CLI-004,REC-010,Business Systems Analyst,IT/Technology,Philadelphia,PA,remote,Contract-to-Hire,1.0,referral,58.97,60.56,2024-12-13,2024-12-22,2024-12-27,2024-12-28,2025-01-18,2025-01-19,True,True,joined_on_time,2025-01-19,13,hypothesis_generation
CAND-01219,APP-01259,REQ-00088,CLI-004,REC-004,DevOps Engineer,IT/Technology,Tampa,FL,onsite,1099,2.9,job_board,33.46,36.63,2024-03-05,2024-03-23,2024-04-10,2024-04-10,2024-05-08,2024-05-16,True,True,joined_late,2024-05-16,13,hypothesis_generation
CAND-01220,APP-01260,REQ-00063,CLI-007,REC-017,Certified Nursing Assistant,Healthcare,Dallas,TX,onsite,1099,1.2,career_site,28.33,32.05,2024-07-20,2024-08-05,2024-08-08,2024-08-14,2024-08-28,2024-08-28,True,True,joined_on_time,2024-08-28,17,discovery
CAND-01221,APP-01261,REQ-00133,CLI-007,REC-011,Medical Coder,Healthcare,Pittsburgh,PA,onsite,1099,6.1,referral,34.79,38.36,2024-02-26,2024-03-16,2024-03-31,2024-04-05,2024-05-04,2024-05-04,True,True,joined_on_time,2024-05-04,13,discovery
CAND-01222,APP-01262,REQ-00167,CLI-004,REC-010,Systems Administrator,IT/Technology,Pittsburgh,PA,hybrid,Direct Hire,2.8,referral,45.04,49.54,2025-01-13,2025-02-02,2025-02-06,2025-02-11,2025-03-12,2025-03-19,True,True,joined_late,2025-03-19,11,held_out_test
CAND-01223,APP-01263,REQ-00129,CLI-010,REC-009,Administrative Assistant,Administrative/Professional,Houston,TX,hybrid,Direct Hire,4.6,recruiter_sourced,16.49,17.5,2024-02-13,2024-02-26,2024-03-08,2024-03-14,2024-04-04,,True,True,accepted_no_show,2024-04-04,12,discovery
CAND-01224,APP-01264,REQ-00203,CLI-010,REC-012,Executive Assistant,Administrative/Professional,Phoenix,AZ,hybrid,W2 Contract,0.7,referral,15.65,16.5,2024-04-25,2024-05-16,2024-05-22,2024-05-25,2024-06-11,2024-06-10,True,True,joined_on_time,2024-06-10,6,held_out_test
CAND-01225,APP-01265,REQ-00181,CLI-010,REC-015,Data Entry Clerk,Administrative/Professional,Jacksonville,FL,hybrid,W2 Contract,7.7,job_board,24.66,24.37,2024-02-17,2024-02-28,2024-03-10,2024-03-14,2024-04-05,2024-04-05,True,True,joined_on_time,2024-04-05,10,discovery
CAND-01226,APP-01266,REQ-00151,CLI-001,REC-006,Shipping/Receiving Clerk,Light Industrial,Pittsburgh,PA,onsite,Contract-to-Hire,2.2,staffing_event,19.23,21.52,2024-09-24,2024-10-07,2024-10-25,2024-10-30,2024-11-17,,True,True,withdrew_post_acceptance,2024-11-08,9,discovery
CAND-01227,APP-01267,REQ-00228,CLI-004,REC-016,DevOps Engineer,IT/Technology,Raleigh,NC,remote,W2 Contract,3.6,career_site,55.04,57.95,2025-01-21,2025-02-02,2025-02-10,2025-02-15,2025-03-13,,True,False,declined_offer,2025-02-15,9,discovery
CAND-01228,APP-01268,REQ-00130,CLI-011,REC-006,HR Coordinator,Administrative/Professional,Austin,TX,onsite,Contract-to-Hire,9.1,recruiter_sourced,21.2,23.17,2025-05-09,2025-05-21,2025-05-30,2025-05-31,2025-06-28,2025-06-28,True,True,joined_on_time,2025-06-28,3,discovery
CAND-01229,APP-01269,REQ-00091,CLI-006,REC-009,Data Entry Clerk,Administrative/Professional,Tucson,AZ,hybrid,1099,8.8,referral,,26.33,2025-04-11,2025-04-28,2025-05-10,2025-05-11,2025-05-28,,True,False,declined_offer,2025-05-11,20,hypothesis_generation
CAND-01230,APP-01270,REQ-00165,CLI-008,REC-001,Network Administrator,IT/Technology,Houston,TX,hybrid,Direct Hire,1.5,staffing_event,34.93,34.99,2024-08-07,2024-08-16,2024-08-26,2024-08-29,2024-09-19,,True,True,withdrew_post_acceptance,2024-09-16,15,discovery
CAND-01231,APP-01271,REQ-00085,CLI-008,REC-013,DevOps Engineer,IT/Technology,Memphis,TN,onsite,Direct Hire,3.3,job_board,,55.03,2025-02-10,2025-02-28,2025-03-05,2025-03-08,2025-03-28,2025-03-28,True,True,joined_on_time,2025-03-28,7,discovery
CAND-01232,APP-01272,REQ-00200,CLI-001,REC-006,Warehouse Associate,Light Industrial,Tampa,FL,onsite,Direct Hire,7.5,job_board,18.88,18.46,2024-12-21,2024-12-27,2025-01-06,2025-01-07,2025-02-10,,True,True,rejected_by_client,2025-01-14,19,discovery
CAND-01233,APP-01273,REQ-00109,CLI-009,REC-016,Electrical Engineer,Engineering,Milwaukee,WI,onsite,Contract-to-Hire,5.4,job_board,30.2,34.54,2025-01-05,2025-01-09,2025-01-11,2025-01-11,2025-01-31,,True,False,declined_offer,2025-01-11,13,discovery
CAND-01234,APP-01274,REQ-00228,CLI-004,REC-004,DevOps Engineer,IT/Technology,Raleigh,NC,remote,W2 Contract,1.0,recruiter_sourced,35.59,38.12,2024-12-31,2025-01-21,2025-01-31,2025-02-04,2025-02-21,2025-02-21,True,True,joined_on_time,2025-02-21,18,discovery
CAND-01235,APP-01275,REQ-00098,CLI-002,REC-005,Physical Therapist Asst.,Healthcare,Houston,TX,onsite,Direct Hire,9.9,job_board,42.35,43.6,2024-10-04,2024-10-12,2024-10-16,2024-10-20,2024-11-18,2024-11-19,True,True,joined_on_time,2024-11-19,16,held_out_test
CAND-01236,APP-01276,REQ-00166,CLI-003,REC-014,Accounts Payable Clerk,Finance/Accounting,Nashville,TN,hybrid,Contract-to-Hire,7.5,job_board,27.98,33.06,2024-11-11,2024-11-27,2024-12-06,2024-12-07,2024-12-30,,True,True,rejected_by_client,2024-12-27,24,discovery
CAND-01237,APP-01277,REQ-00223,CLI-001,REC-006,Machine Operator,Light Industrial,Memphis,TN,onsite,Direct Hire,1.8,job_board,15.9,16.39,2024-02-17,2024-03-09,2024-03-23,2024-03-26,2024-04-08,2024-04-08,True,True,joined_on_time,2024-04-08,6,discovery
CAND-01238,APP-01278,REQ-00125,CLI-010,REC-012,Customer Service Representative,Administrative/Professional,Columbus,OH,hybrid,Contract-to-Hire,4.5,job_board,,16.91,2024-11-01,2024-11-16,2024-11-18,2024-11-22,2024-12-22,2024-12-22,True,True,joined_on_time,2024-12-22,13,discovery
CAND-01239,APP-01279,REQ-00180,CLI-002,REC-011,Certified Nursing Assistant,Healthcare,Jacksonville,FL,remote,W2 Contract,5.2,recruiter_sourced,43.79,43.37,2024-09-07,2024-09-26,2024-10-10,2024-10-16,2024-11-03,,True,True,withdrew_post_acceptance,2024-10-23,2,discovery
CAND-01240,APP-01280,REQ-00206,CLI-006,REC-015,AR Specialist,Finance/Accounting,Indianapolis,IN,hybrid,Contract-to-Hire,8.7,recruiter_sourced,35.16,35.6,2024-12-04,2024-12-13,2024-12-21,2024-12-23,2025-01-11,2025-01-26,True,True,joined_late,2025-01-26,16,hypothesis_generation
CAND-01241,APP-01281,REQ-00007,CLI-009,REC-004,Manufacturing Engineer,Engineering,Charlotte,NC,remote,Direct Hire,1.3,staffing_event,41.96,45.35,2025-02-09,2025-03-02,2025-03-11,2025-03-16,2025-04-12,2025-04-11,True,True,joined_on_time,2025-04-11,8,discovery
CAND-01242,APP-01282,REQ-00053,CLI-002,REC-011,Registered Nurse,Healthcare,Raleigh,NC,remote,1099,6.4,recruiter_sourced,26.81,28.42,2024-07-12,2024-07-29,2024-08-13,2024-08-13,2024-09-05,2024-09-05,True,True,joined_on_time,2024-09-05,21,discovery
CAND-01243,APP-01283,REQ-00165,CLI-008,REC-007,Network Administrator,IT/Technology,Houston,TX,hybrid,Direct Hire,5.6,recruiter_sourced,37.0,35.71,2024-07-19,2024-08-09,2024-08-27,2024-08-31,2024-09-22,,True,False,declined_offer,2024-08-31,13,discovery
CAND-01244,APP-01284,REQ-00166,CLI-003,REC-001,Accounts Payable Clerk,Finance/Accounting,Nashville,TN,hybrid,Contract-to-Hire,2.9,recruiter_sourced,23.4,26.56,2024-11-04,2024-11-09,2024-11-16,2024-11-16,2024-12-15,,True,True,withdrew_post_acceptance,2024-12-09,16,discovery
CAND-01245,APP-01285,REQ-00155,CLI-003,REC-003,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,hybrid,Direct Hire,3.0,recruiter_sourced,40.37,40.44,2024-09-24,2024-10-10,2024-10-20,2024-10-26,2024-11-04,,True,True,withdrew_post_acceptance,2024-10-30,0,discovery
CAND-01246,APP-01286,REQ-00072,CLI-002,REC-014,Medical Assistant,Healthcare,Charlotte,NC,onsite,Contract-to-Hire,2.4,referral,33.03,34.79,2024-12-19,2024-12-27,2025-01-07,2025-01-11,2025-02-01,2025-02-17,True,True,joined_late,2025-02-17,0,discovery
CAND-01247,APP-01287,REQ-00178,CLI-005,REC-003,Quality Engineer,Engineering,Atlanta,GA,onsite,W2 Contract,2.3,referral,43.48,46.25,2025-04-27,2025-05-03,2025-05-13,2025-05-19,2025-06-17,2025-06-17,True,True,joined_on_time,2025-06-17,10,discovery
CAND-01248,APP-01288,REQ-00029,CLI-009,REC-013,Mechanical Engineer,Engineering,Houston,TX,onsite,W2 Contract,2.4,job_board,,43.02,2024-02-18,2024-02-28,2024-03-01,2024-03-03,2024-03-16,,True,True,withdrew_post_acceptance,2024-03-16,9,discovery
CAND-01249,APP-01289,REQ-00150,CLI-009,REC-013,Manufacturing Engineer,Engineering,Tucson,AZ,onsite,Direct Hire,5.2,recruiter_sourced,42.09,43.58,2025-02-01,2025-02-19,2025-02-25,2025-03-03,2025-03-11,,True,True,withdrew_post_acceptance,2025-03-07,23,discovery
CAND-01250,APP-01290,REQ-00154,CLI-010,REC-013,Office Coordinator,Administrative/Professional,Phoenix,AZ,hybrid,W2 Contract,20.0,reapply,14.74,16.6,2025-04-07,2025-04-24,2025-05-01,2025-05-06,2025-05-14,,True,True,withdrew_post_acceptance,2025-05-10,4,discovery
CAND-01251,APP-01291,REQ-00178,CLI-005,REC-001,Quality Engineer,Engineering,Atlanta,GA,onsite,W2 Contract,2.9,job_board,44.09,49.78,2025-04-23,2025-05-11,2025-05-25,2025-05-29,2025-06-21,,True,False,declined_offer,2025-05-29,2,discovery
CAND-01252,APP-01292,REQ-00085,CLI-008,REC-016,DevOps Engineer,IT/Technology,Memphis,TN,onsite,Direct Hire,5.3,reapply,50.23,58.79,2025-02-20,2025-03-07,2025-03-17,2025-03-21,2025-04-09,,True,True,withdrew_post_acceptance,2025-03-27,7,discovery
CAND-01253,APP-01293,REQ-00202,CLI-004,REC-004,Software Engineer,IT/Technology,Houston,TX,onsite,W2 Contract,1.6,job_board,,62.39,2025-04-27,2025-05-09,2025-05-14,2025-05-18,2025-06-06,,True,False,declined_offer,2025-05-18,13,discovery
CAND-00969,APP-01294,REQ-00105,CLI-007,REC-008,Registered Nurse,Healthcare,Pittsburgh,PA,onsite,Contract-to-Hire,8.1,referral,34.97,33.96,2025-01-15,2025-01-22,2025-02-07,2025-02-13,2025-03-07,2025-03-07,True,True,joined_on_time,2025-03-07,18,held_out_test
CAND-01254,APP-01295,REQ-00118,CLI-006,REC-012,Accounts Payable Clerk,Finance/Accounting,Memphis,TN,onsite,1099,3.5,career_site,,31.75,2024-05-07,2024-05-18,2024-06-04,2024-06-07,2024-06-28,2024-06-28,True,True,joined_on_time,2024-06-28,3,discovery
CAND-01255,APP-01296,REQ-00217,CLI-001,REC-012,Shipping/Receiving Clerk,Light Industrial,St. Louis,MO,onsite,W2 Contract,4.3,job_board,19.46,21.13,2024-09-27,2024-10-03,2024-10-14,2024-10-16,2024-10-25,,True,False,declined_offer,2024-10-16,9,discovery
CAND-01256,APP-01297,REQ-00110,CLI-002,REC-017,Certified Nursing Assistant,Healthcare,Phoenix,AZ,hybrid,W2 Contract,1.9,referral,38.01,38.99,2024-09-02,2024-09-21,2024-10-08,2024-10-08,2024-11-02,2024-11-01,True,True,joined_on_time,2024-11-01,6,discovery
CAND-01257,APP-01298,REQ-00197,CLI-004,REC-007,Systems Administrator,IT/Technology,Kansas City,MO,remote,W2 Contract,8.1,job_board,56.84,59.39,2025-06-18,2025-07-08,2025-07-18,2025-07-18,2025-07-28,2025-07-29,True,True,joined_on_time,2025-07-29,1,discovery
CAND-01258,APP-01299,REQ-00006,CLI-007,REC-002,Registered Nurse,Healthcare,Philadelphia,PA,onsite,1099,11.3,reapply,24.78,27.36,2025-02-17,2025-03-02,2025-03-13,2025-03-15,2025-03-24,2025-03-25,True,True,joined_on_time,2025-03-25,12,held_out_test
CAND-01259,APP-01300,REQ-00080,CLI-009,REC-010,Process Engineer,Engineering,Pittsburgh,PA,onsite,Direct Hire,8.6,job_board,33.45,34.32,2024-11-16,2024-12-07,2024-12-25,2024-12-25,2025-01-08,2025-01-23,True,True,joined_late,2025-01-23,16,held_out_test
CAND-01260,APP-01301,REQ-00010,CLI-002,REC-017,Certified Nursing Assistant,Healthcare,Phoenix,AZ,onsite,W2 Contract,6.9,job_board,32.9,35.15,2024-04-05,2024-04-14,2024-04-18,2024-04-22,2024-05-10,,True,True,withdrew_post_acceptance,2024-05-01,12,hypothesis_generation
CAND-01261,APP-01302,REQ-00184,CLI-009,REC-001,Mechanical Engineer,Engineering,Tampa,FL,onsite,W2 Contract,2.5,job_board,32.93,31.76,2025-03-20,2025-04-05,2025-04-11,2025-04-14,2025-05-08,2025-05-09,True,True,joined_on_time,2025-05-09,1,held_out_test
CAND-01262,APP-01303,REQ-00196,CLI-008,REC-001,Data Analyst,IT/Technology,Chicago,IL,hybrid,Direct Hire,5.7,career_site,53.94,56.05,2025-03-24,2025-04-11,2025-04-15,2025-04-16,2025-05-09,2025-05-09,True,True,joined_on_time,2025-05-09,10,discovery
CAND-01263,APP-01304,REQ-00007,CLI-009,REC-007,Manufacturing Engineer,Engineering,Charlotte,NC,remote,Direct Hire,6.5,referral,53.06,49.79,2025-01-15,2025-01-28,2025-02-10,2025-02-16,2025-03-07,2025-03-07,True,True,joined_on_time,2025-03-07,15,held_out_test
CAND-01264,APP-01305,REQ-00100,CLI-003,REC-018,Bookkeeper,Finance/Accounting,Chicago,IL,hybrid,W2 Contract,8.3,job_board,37.89,37.58,2025-01-22,2025-02-12,2025-03-02,2025-03-07,2025-03-20,2025-03-21,True,True,joined_on_time,2025-03-21,3,discovery
CAND-01265,APP-01306,REQ-00046,CLI-007,REC-005,Certified Nursing Assistant,Healthcare,Houston,TX,onsite,Contract-to-Hire,1.1,recruiter_sourced,29.64,33.03,2024-05-14,2024-06-02,2024-06-13,2024-06-16,2024-07-16,,True,True,withdrew_post_acceptance,2024-06-29,16,discovery
CAND-01266,APP-01307,REQ-00101,CLI-011,REC-009,General Laborer,Light Industrial,Chicago,IL,onsite,Contract-to-Hire,9.6,recruiter_sourced,18.75,20.02,2025-01-19,2025-01-29,2025-02-07,2025-02-10,2025-02-21,2025-02-20,True,True,joined_on_time,2025-02-20,8,discovery
CAND-01267,APP-01308,REQ-00101,CLI-011,REC-012,General Laborer,Light Industrial,Chicago,IL,onsite,Contract-to-Hire,6.6,recruiter_sourced,13.46,15.15,2025-02-05,2025-02-15,2025-02-22,2025-02-26,2025-03-19,2025-03-18,True,True,joined_on_time,2025-03-18,3,discovery
CAND-01268,APP-01309,REQ-00142,CLI-010,REC-012,Data Entry Clerk,Administrative/Professional,Chicago,IL,hybrid,Direct Hire,4.7,job_board,15.0,15.39,2024-11-01,2024-11-04,2024-11-16,2024-11-18,2024-11-29,,True,False,declined_offer,2024-11-18,9,discovery
CAND-01269,APP-01310,REQ-00100,CLI-003,REC-012,Bookkeeper,Finance/Accounting,Chicago,IL,hybrid,W2 Contract,4.7,referral,23.47,26.63,2025-01-14,2025-01-24,2025-02-04,2025-02-05,2025-03-05,,True,False,declined_offer,2025-02-05,5,discovery
CAND-01270,APP-01311,REQ-00061,CLI-004,REC-001,Systems Administrator,IT/Technology,Jacksonville,FL,remote,Direct Hire,7.0,recruiter_sourced,62.98,63.46,2025-03-27,2025-04-01,2025-04-06,2025-04-06,2025-04-18,2025-04-17,True,True,joined_on_time,2025-04-17,3,held_out_test
CAND-01271,APP-01312,REQ-00061,CLI-004,REC-010,Systems Administrator,IT/Technology,Jacksonville,FL,remote,Direct Hire,4.4,referral,,41.14,2025-04-02,2025-04-05,2025-04-22,2025-04-23,2025-05-03,,True,False,declined_offer,2025-04-23,10,discovery
CAND-01272,APP-01313,REQ-00018,CLI-008,REC-016,DevOps Engineer,IT/Technology,Tucson,AZ,hybrid,Contract-to-Hire,2.2,recruiter_sourced,60.48,61.74,2024-11-02,2024-11-06,2024-11-13,2024-11-15,2024-12-03,,True,False,declined_offer,2024-11-15,16,discovery
CAND-01273,APP-01314,REQ-00071,CLI-008,REC-001,Business Systems Analyst,IT/Technology,Philadelphia,PA,hybrid,W2 Contract,4.6,reapply,,63.75,2025-05-16,2025-06-03,2025-06-08,2025-06-10,2025-07-06,2025-07-18,True,True,joined_late,2025-07-18,19,hypothesis_generation
CAND-01274,APP-01315,REQ-00183,CLI-010,REC-015,Receptionist,Administrative/Professional,Dallas,TX,hybrid,W2 Contract,1.7,recruiter_sourced,,22.14,2024-09-09,2024-09-17,2024-10-05,2024-10-05,2024-10-30,,True,True,withdrew_post_acceptance,2024-10-25,14,hypothesis_generation
CAND-01275,APP-01316,REQ-00049,CLI-008,REC-001,Systems Administrator,IT/Technology,Milwaukee,WI,hybrid,Direct Hire,1.4,referral,40.2,49.38,2024-10-23,2024-11-09,2024-11-22,2024-11-26,2024-12-11,,True,False,declined_offer,2024-11-26,6,held_out_test
CAND-01276,APP-01317,REQ-00194,CLI-010,REC-012,Executive Assistant,Administrative/Professional,Milwaukee,WI,onsite,W2 Contract,2.3,reapply,14.7,18.11,2024-04-17,2024-04-30,2024-05-08,2024-05-09,2024-06-01,,True,False,declined_offer,2024-05-09,10,discovery
CAND-01277,APP-01318,REQ-00044,CLI-010,REC-003,Receptionist,Administrative/Professional,Memphis,TN,hybrid,W2 Contract,1.8,career_site,19.95,23.15,2024-11-05,2024-11-22,2024-11-28,2024-11-29,2024-12-31,,True,True,withdrew_post_acceptance,2024-12-04,11,hypothesis_generation
CAND-01278,APP-01319,REQ-00227,CLI-011,REC-018,HR Coordinator,Administrative/Professional,Indianapolis,IN,onsite,W2 Contract,7.1,referral,21.72,22.27,2024-11-05,2024-11-11,2024-11-22,2024-11-27,2024-12-08,2024-12-08,True,True,joined_on_time,2024-12-08,2,discovery
CAND-01279,APP-01320,REQ-00077,CLI-003,REC-006,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,remote,Contract-to-Hire,3.0,job_board,30.37,30.77,2024-03-19,2024-03-30,2024-04-13,2024-04-14,2024-05-08,2024-05-08,True,True,joined_on_time,2024-05-08,9,discovery
CAND-01280,APP-01321,REQ-00023,CLI-007,REC-017,Phlebotomist,Healthcare,Dallas,TX,onsite,W2 Contract,2.4,job_board,33.77,37.6,2024-12-13,2024-12-29,2025-01-10,2025-01-16,2025-02-07,2025-02-07,True,True,joined_on_time,2025-02-07,8,discovery
CAND-01281,APP-01322,REQ-00020,CLI-011,REC-009,Administrative Assistant,Administrative/Professional,Charlotte,NC,onsite,Contract-to-Hire,13.0,career_site,19.74,23.5,2024-11-01,2024-11-05,2024-11-11,2024-11-12,2024-12-07,2024-12-29,True,True,joined_late,2024-12-29,13,hypothesis_generation
